"TOP 15","Song Name","Streams","Artist","Artist Followers","Genre","Release Date","Popularity","Danceability","Energy","Loudness","Speechiness","Acousticness","Liveness","Tempo","Duration (ms)","Valence","Chord"
0,"Que Calor (with J Balvin & El Alfa)","4,950,254","Major Lazer, Diplo",6223652,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']","2019-12-13",29,0.873,0.656,-6.043,0.068,0.00477,0.0726,125.982,206811,0.546,"G#/Ab"
0,"Rich Rich","4,938,864","Ufo361",1700759,"['german cloud rap', 'german hip hop']","2020-04-24",50,0.548,0.648,-4.796,0.292,0.0842,0.123,141.937,204319,0.232,"E"
0,"Indeciso","4,897,374","Reik, J Balvin, Lalo Ebratt",1251372,"[]","2021-08-09",0,0.738,0.748,-4.902,0.0453,0.182,0.109,94.949,217253,0.896,"C"
0,"i love you","4,863,910","Billie Eilish",1251372,"[]","2021-08-13",2,0.42,0.131,-18.435,0.0382,0.953,0.109,137.421,291796,0.12,"C"
0,"Mejor","4,851,895","Dalex, Sech",3600989,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']","2020-03-19",63,0.524,0.577,-4.501,0.18,0.185,0.103,175.396,201361,0.19,"D"
0,"Give No Fxk","9,652,399","Migos, Travis Scott, Young Thug",11692972,"['atl hip hop', 'pop rap', 'rap', 'trap']","2020-02-14",59,0.904,0.627,-5.608,0.222,0.0303,0.0923,145.976,224243,0.236,"C#/Db"
0,"Come Around Me","9,533,583","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",66,0.648,0.681,-8.389,0.0378,0.263,0.0971,157.941,200773,0.767,"D"
0,"Habitual","9,120,086","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",62,0.764,0.443,-6.625,0.0439,0.52,0.0749,138.999,168200,0.63,"E"
0,"All Around Me","9,010,535","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",63,0.566,0.438,-7.564,0.0367,0.809,0.212,117.127,136907,0.692,"C"
0,"Get Me (feat. Kehlani)","8,362,828","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",61,0.832,0.508,-6.913,0.149,0.0492,0.107,109.352,185427,0.75,"F#/Gb"
0,"Second Emotion (feat. Travis Scott)","8,109,572","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",61,0.796,0.777,-6.112,0.0567,0.0276,0.095,141.97,202720,0.96,"B"
0,"Running Over (feat. Lil Dicky)","7,493,188","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",58,0.774,0.603,-7.319,0.0591,0.438,0.0869,149.982,179627,0.977,"B"
0,"Available","7,473,249","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",58,0.702,0.608,-6.843,0.0359,0.0736,0.129,75.012,195333,0.597,"D#/Eb"
0,"Breathe Deeper","7,142,364","Tame Impala",5064200,"['australian psych', 'neo-psychedelic']","2020-02-14",66,0.664,0.848,-4.51,0.0322,0.0245,0.172,104.998,372867,0.502,"B"
0,"Changes","6,865,229","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",62,0.485,0.412,-7.766,0.042,0.738,0.12,64.062,135493,0.612,"A"
0,"Confirmation","6,520,106","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",58,0.438,0.315,-8.186,0.0375,0.608,0.151,190.064,170587,0.449,"G#/Ab"
0,"Mios mit Bars","6,341,141","Luciano",942380,"['german drill', 'german hip hop']","2020-02-13",57,0.677,0.633,-7.353,0.0467,0.111,0.217,145.012,232147,0.404,"A"
0,"E.T.A.","6,008,945","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",58,0.465,0.494,-7.595,0.066,0.49,0.127,127.298,176733,0.457,"E"
0,"Borderline","5,921,044","Tame Impala",5064200,"['australian psych', 'neo-psychedelic']","2020-02-14",77,0.621,0.873,-3.067,0.0369,0.0406,0.0824,97.96,237800,0.873,"F"
0,"Take It Out On Me","5,858,768","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",54,0.772,0.616,-4.673,0.102,0.00337,0.104,129.967,178013,0.279,"G"
0,"No Shame","5,835,260","5 Seconds of Summer",7744095,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']","2020-03-27",62,0.576,0.807,-3.019,0.0374,0.0185,0.0963,90.932,192737,0.479,"G"
0,"Might Not Give Up (feat. Young Thug)","5,503,902","A Boogie Wit da Hoodie",5865895,"['melodic rap', 'pop rap', 'rap', 'trap']","2020-02-14",57,0.687,0.592,-6.378,0.224,0.203,0.279,178.83,225266,0.246,"D"
0,"That's What Love Is","5,440,037","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",59,0.639,0.437,-6.959,0.0355,0.692,0.12,147.575,165120,0.751,"A"
0,"Forever Yours - Avicii Tribute","5,421,905","Kygo, Sandro Cavazza",1251372,"[]","2021-08-10",15,0.53,0.612,-8.794,0.0518,0.253,0.246,119.255,193847,0.433,"A#/Bb"
0,"Baby","5,376,451","Joker Bra, VIZE",191521,"['german hip hop']","2020-01-30",63,0.771,0.921,-4.228,0.109,0.166,0.119,128.021,148125,0.56,"C#/Db"
0,"One More Year","5,279,739","Tame Impala",5064200,"['australian psych', 'neo-psychedelic']","2020-02-14",56,0.602,0.88,-5.414,0.0354,0.057,0.284,114.009,324013,0.493,"C#/Db"
1,"Good News","5,210,780","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",75,0.794,0.32,-12.92,0.173,0.853,0.112,174.088,342040,0.241,"C#/Db"
0,"wish you were gay","5,187,997","Billie Eilish",47061119,"['electropop', 'pop']","2019-03-29",76,0.853,0.351,-10.198,0.241,0.39,0.752,118.028,221543,0.282,"G"
0,"Only The Young - Featured in Miss Americana","5,111,068","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-01-31",63,0.56,0.78,-4.895,0.0517,0.00244,0.0714,93.516,157507,0.602,"F"
0,"Lost In Yesterday","5,096,624","Tame Impala",5064200,"['australian psych', 'neo-psychedelic']","2020-02-14",69,0.569,0.84,-4.123,0.118,0.0295,0.0995,183.059,249587,0.749,"C#/Db"
0,"At Least For Now","5,033,764","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",54,0.375,0.304,-9.897,0.0325,0.683,0.196,83.832,149653,0.295,"A"
0,"you should see me in a crown","4,988,054","Billie Eilish",1251372,"[]","2021-08-13",0,0.683,0.534,-10.348,0.189,0.519,0.148,150.469,180567,0.284,"E"
0,"Too Good At Goodbyes","4,984,764","Sam Smith",17097317,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","2017-11-03",72,0.681,0.372,-8.237,0.0432,0.64,0.169,91.873,201000,0.476,"F"
1,"Intentions","28,509,534","Justin Bieber, Quavo",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",77,0.806,0.546,-6.637,0.0575,0.3,0.102,147.986,212867,0.874,"A"
0,"Yikes","6,561,188","Nicki Minaj",22170982,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']","2020-02-07",70,0.911,0.637,-8.381,0.447,0.0409,0.238,149.996,156882,0.66,"G#/Ab"
0,"Yellow Hearts","6,554,824","Ant Saunders",82522,"['chill r&b', 'pop']","2019-06-18",70,0.866,0.438,-8.943,0.0719,0.177,0.0743,129.039,223258,0.695,"G"
0,"Birthday","6,207,326","Anne-Marie",8153871,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']","2020-02-07",65,0.609,0.785,-3.32,0.0891,0.0502,0.171,151.995,181467,0.756,"B"
0,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","6,107,499","Travis Scott",437907,"['rap', 'trap']","2019-12-27",68,0.559,0.491,-6.406,0.0346,0.0567,0.0992,153.131,244874,0.114,"D"
0,"Good as Hell (feat. Ariana Grande) - Remix","6,066,001","Lizzo",3991674,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']","2016",71,0.668,0.892,-3.001,0.0645,0.298,0.735,95.927,159011,0.478,"F"
0,"I Do It (ft. Big Sean, Lil Baby)","5,561,205","Lil Wayne",10710088,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']","2020-01-31",60,0.804,0.528,-3.231,0.378,0.125,0.41,138.005,184440,0.321,"C#/Db"
0,"Get Me","5,236,560","Justin Bieber, Kehlani",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",61,0.832,0.508,-6.913,0.149,0.0492,0.107,109.352,185427,0.75,"F#/Gb"
0,"Yo x Ti, Tu x Mi","5,202,210","ROSALÍA, Ozuna",4769627,"['r&b en espanol']","2019-08-15",74,0.78,0.759,-3.292,0.225,0.462,0.143,91.952,201040,0.579,"C#/Db"
0,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","5,148,516","Justin Quiles, Natti Natasha, Farruko",2897862,"['latin', 'reggaeton', 'trap latino']","2019-09-06",72,0.743,0.709,-3.922,0.0879,0.0451,0.0809,170.001,258600,0.831,"D#/Eb"
0,"EARFQUAKE","5,079,657","Tyler, The Creator",6782693,"['hip hop', 'rap']","2019-05-17",79,0.554,0.498,-8.866,0.0685,0.23,0.795,79.635,190067,0.413,"A"
0,"Pa' Olvidarme De Ella","5,066,711","Piso 21, Christian Nodal",7226268,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']","2019-09-06",74,0.728,0.542,-5.195,0.0514,0.259,0.136,90.016,227234,0.637,"C"
0,"Loco Contigo (feat. J. Balvin & Tyga)","5,013,732","DJ Snake, J Balvin",7408249,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']","2019-07-25",77,0.694,0.758,-2.986,0.218,0.278,0.102,192.091,185195,0.371,"B"
0,"Psycho","4,991,751","Red Velvet",5688315,"['k-pop', 'k-pop girl group']","2019-12-23",76,0.664,0.666,-2.203,0.0446,0.193,0.0854,139.987,210560,0.405,"G#/Ab"
0,"Suge","4,986,299","DaBaby",7601122,"['north carolina hip hop', 'rap']","2019-03-01",76,0.876,0.662,-6.482,0.426,0.0608,0.127,75.445,163320,0.844,"D"
0,"Con Altura","4,961,249","ROSALÍA, J Balvin, El Guincho",4769627,"['r&b en espanol']","2019-03-28",75,0.882,0.689,-4.027,0.124,0.39,0.0501,97.963,161627,0.746,"F#/Gb"
0,"Only Human","4,953,866","Jonas Brothers",5436999,"['boy band', 'dance pop', 'pop', 'post-teen pop']","2019-06-07",74,0.795,0.496,-5.883,0.0722,0.108,0.0645,94.01,183000,0.874,"C"
0,"Eleven","4,947,780","Khalid",14190858,"['pop']","2020-05-01",68,0.679,0.408,-9.754,0.0882,0.133,0.23,129.079,206080,0.151,"E"
0,"Talk (feat. Disclosure)","4,940,984","Khalid",14190858,"['pop']","2019-04-05",73,0.9,0.4,-8.575,0.127,0.0516,0.0599,135.984,197573,0.346,"C"
0,"Hot (Remix) [feat. Gunna and Travis Scott]","4,905,155","Travis Scott, Young Thug",3337982,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']","2019-11-01",68,0.845,0.631,-8.206,0.216,0.188,0.0806,111.983,279907,0.545,"G"
0,"Weiss","4,872,077","Samra",1045091,"['german hip hop']","2020-02-07",56,0.6,0.525,-6.585,0.423,0.393,0.111,96.989,162702,0.436,"D"
0,"Con Calma","4,861,378","Daddy Yankee, Snow",1251372,"[]","2021-08-12",3,0.737,0.86,-2.652,0.0594,0.11,0.0574,93.989,193227,0.656,"G#/Ab"
0,"MIDDLE CHILD","4,836,113","J. Cole",14103694,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']","2019-01-23",79,0.837,0.364,-11.713,0.276,0.149,0.271,123.984,213594,0.463,"G#/Ab"
0,"Otro Trago - Remix","4,803,294","Sech, Ozuna, Anuel AA, Darell, Nicky Jam",8766508,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']","2019-07-26",74,0.725,0.79,-2.331,0.197,0.0711,0.0602,175.988,287773,0.763,"C"
0,"FML","6,350,496","Arizona Zervas",621200,"['pop rap', 'rhode island rap']","2018-06-03",74,0.822,0.575,-5.95,0.0934,0.113,0.106,100.087,223000,0.616,"F"
0,"King Of My City","5,922,748","A Boogie Wit da Hoodie",1251372,"[]","2021-08-13",0,0.679,0.679,-6.747,0.167,0.443,0.153,119.921,148676,0.245,"E"
0,"Those Kinda Nights (feat. Ed Sheeran)","5,823,422","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",66,0.794,0.637,-6.29,0.339,0.028,0.0919,103.868,177693,0.393,"E"
0,"Mon Ami","5,774,770","Samra",1045091,"['german hip hop']","2020-01-29",53,0.801,0.731,-3.723,0.383,0.188,0.111,105.666,138409,0.537,"G#/Ab"
0,"Break My Stride","5,312,936","Matthew Wilder",30386,"['new wave pop']","1983-03-19",73,0.917,0.588,-11.047,0.0607,0.195,0.0914,110.077,184480,0.828,"A#/Bb"
0,"Kein Wort","5,208,651","Juju, Loredana, Miksu / Macloud",486474,"['frauenrap', 'german hip hop', 'german pop']","2020-01-16",62,0.746,0.592,-6.861,0.0914,0.462,0.187,160.065,162094,0.629,"F#/Gb"
0,"Graveyard","5,044,853","Halsey",15663384,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']","2020-01-17",71,0.667,0.583,-5.127,0.0747,0.231,0.181,92.043,181806,0.187,"B"
0,"Wake Up Call (feat. Trippie Redd)","5,029,979","KSI",2010879,"['uk hip hop']","2020-01-27",56,0.642,0.669,-5.774,0.0486,0.318,0.119,156.084,175067,0.227,"F#/Gb"
0,"Turn Me On (feat. Vula)","4,925,843","Riton, Oliver Heldens",83743,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']","2019-09-13",76,0.737,0.828,-4.711,0.0396,0.0149,0.0862,124.051,208474,0.517,"B"
0,"Hips Don't Lie (feat. Wyclef Jean)","4,918,636","Shakira",22136717,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']","2005-11-28",83,0.778,0.824,-5.892,0.0707,0.284,0.405,100.024,218093,0.758,"A#/Bb"
0,"Liar","4,896,939","Camila Cabello",22698747,"['dance pop', 'electropop', 'pop', 'post-teen pop']","2019-09-04",69,0.74,0.498,-6.684,0.0456,0.0169,0.319,98.016,207039,0.652,"B"
0,"Going Bad (feat. Drake)","4,889,500","Meek Mill",5241145,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']","2018-11-30",79,0.889,0.496,-6.365,0.0905,0.259,0.252,86.003,180522,0.544,"E"
0,"ME! (feat. Brendon Urie of Panic! At The Disco)","4,884,909","Taylor Swift",42227614,"['pop', 'post-teen pop']","2019-08-23",77,0.61,0.83,-4.105,0.0571,0.033,0.118,182.162,193000,0.728,"C"
0,"Panini","4,867,723","Lil Nas X",5488666,"['lgbtq+ hip hop', 'pop rap']","2019-09-13",74,0.703,0.594,-6.146,0.0752,0.342,0.123,153.848,114893,0.475,"F"
0,"idontwannabeyouanymore","4,824,483","Billie Eilish",47061119,"['electropop', 'pop']","2017-12-22",78,0.483,0.412,-8.461,0.0402,0.737,0.116,170.163,203569,0.247,"G"
0,"The London (feat. J. Cole & Travis Scott)","4,791,732","J. Cole, Young Thug",6383275,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']","2019-05-23",72,0.796,0.586,-6.946,0.147,0.0247,0.132,97.981,200107,0.179,"E"
0,"223's (feat. 9lokknine)","4,781,697","YNW Melly",6332535,"['melodic rap', 'trap']","2019-08-09",68,0.932,0.547,-7.787,0.333,0.0388,0.0924,94.998,176640,0.695,"C"
0,"Darkness","7,618,955","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",65,0.671,0.623,-7.161,0.308,0.00998,0.643,75.055,337147,0.195,"D"
0,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","7,157,402","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",66,0.68,0.82,-4.197,0.151,0.0614,0.597,140.033,234653,0.243,"E"
0,"Blue World","7,060,589","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",75,0.742,0.553,-8.98,0.419,0.389,0.0694,84.931,209440,0.508,"G#/Ab"
0,"Liberdade Provisória","6,442,626","Henrique & Juliano",13312073,"['sertanejo pop', 'sertanejo universitario']","2019-12-06",66,0.668,0.684,-5.937,0.0527,0.627,0.923,108.138,187986,0.7,"C#/Db"
0,"Unaccommodating (feat. Young M.A)","6,374,807","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",65,0.852,0.752,-5.793,0.0597,0.0169,0.394,89.95,216600,0.389,"C#/Db"
0,"Donuts","6,113,037","Gzuz",1140383,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']","2020-02-13",62,0.784,0.703,-7.491,0.236,0.0973,0.0754,141.035,162938,0.556,"B"
0,"Leaving Heaven (feat. Skylar Grey)","5,466,161","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",64,0.661,0.748,-4.809,0.206,0.175,0.254,171.983,265947,0.509,"D"
0,"Zu Ende","5,297,101","Samra, ELIF",1045091,"['german hip hop']","2020-01-23",57,0.707,0.747,-5.212,0.279,0.307,0.183,80.025,197861,0.491,"G#/Ab"
0,"B.I.T.C.H.","5,215,211","Megan Thee Stallion",4794212,"['houston rap', 'pop', 'pop rap', 'trap queen']","2020-01-24",59,0.742,0.731,-4.362,0.306,0.0851,0.131,174.019,183143,0.547,"B"
0,"Look At Her Now","5,066,377","Selena Gomez",1251372,"[]","2021-08-13",0,0.753,0.564,-7.908,0.251,0.114,0.359,77.341,162596,0.55,"A#/Bb"
0,"Bi Sonraki Hayatımda Gel","5,037,967","Murda, Ezhel",862965,"['basshall', 'turkish trap']","2020-08-28",57,0.933,0.448,-4.491,0.136,0.0253,0.104,103.981,167350,0.737,"G#/Ab"
0,"Legends","4,922,369","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2018-06-22",77,0.594,0.798,-5.244,0.0844,0.115,0.143,142.049,191840,0.381,"E"
0,"11 PM","4,891,989","Maluma",26784251,"['latin', 'reggaeton', 'reggaeton colombiano']","2019-05-17",76,0.777,0.712,-4.84,0.277,0.217,0.091,95.692,175733,0.68,"A#/Bb"
0,"Post Malone (feat. RANI)","4,855,270","Sam Feldt",639516,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']","2019-05-24",73,0.59,0.642,-3.87,0.122,0.0771,0.105,107.356,174444,0.651,"G"
0,"In Too Deep","4,824,037","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",62,0.72,0.767,-5.839,0.214,0.0387,0.202,88.966,194707,0.595,"A#/Bb"
0,"Premonition - Intro","10,830,400","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",62,0.847,0.637,-5.193,0.367,0.0258,0.382,165.979,173893,0.511,"C#/Db"
0,"I Can See","10,086,930","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",60,0.699,0.503,-9.922,0.0882,0.391,0.0996,114.86,220853,0.0546,"F"
0,"Hand Me Downs","9,521,654","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",64,0.677,0.33,-11.198,0.149,0.474,0.064,68.985,298440,0.336,"D"
0,"No Regrets (feat. Don Toliver)","9,493,884","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",63,0.756,0.747,-5.407,0.046,0.0048,0.588,134.935,200947,0.0687,"A"
0,"Complicated","9,443,725","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",62,0.831,0.36,-8.073,0.052,0.136,0.0703,75.014,232212,0.601,"C"
0,"Lock It Up (feat. Anderson .Paak)","9,328,951","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",64,0.848,0.745,-3.052,0.221,0.0949,0.0796,137.024,170227,0.516,"F#/Gb"
0,"Marsh","9,260,007","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",62,0.871,0.493,-6.356,0.205,0.0134,0.385,144.989,200573,0.0495,"C#/Db"
0,"Stepdad","9,159,901","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",61,0.779,0.805,-3.121,0.178,0.018,0.321,145.68,213413,0.557,"C#/Db"
0,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","8,695,060","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",60,0.458,0.966,-2.107,0.384,0.14,0.11,183.586,286960,0.356,"C#/Db"
0,"Never Love Again","8,335,790","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",62,0.747,0.899,-5.125,0.246,0.1,0.486,92.029,177547,0.581,"F"
0,"Woods","8,329,349","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",64,0.779,0.362,-10.847,0.0474,0.135,0.111,85.011,286387,0.46,"C"
0,"Farewell","8,277,608","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",61,0.89,0.664,-6.625,0.106,0.00487,0.257,93.007,247733,0.467,"E"
0,"Everybody","8,172,098","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",62,0.875,0.599,-9.077,0.138,0.0333,0.113,152.061,256507,0.112,"A"
0,"Alfred - Interlude","8,030,151","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",57,0.429,0.231,-20.43,0.402,0.878,0.279,74.545,30133,0.914,"F"
0,"Little Engine","7,913,461","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",60,0.769,0.811,-4.162,0.228,0.0234,0.0451,155.081,177293,0.76,"A#/Bb"
0,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","7,115,414","Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']","2020-01-17",60,0.635,0.543,-5.941,0.067,0.0454,0.272,98.743,303000,0.036,"G#/Ab"
0,"Still Learning","7,050,815","Halsey",15663384,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']","2020-01-17",59,0.708,0.661,-6.543,0.0546,0.0396,0.113,102.046,211784,0.317,"C"
0,"Surf","6,960,699","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",67,0.828,0.182,-13.066,0.166,0.754,0.15,147.279,330507,0.231,"C#/Db"
0,"That's On Me","6,462,701","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",60,0.583,0.499,-10.086,0.0261,0.591,0.33,155.199,217868,0.342,"A#/Bb"
0,"Once A Day","6,159,873","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",61,0.762,0.054,-16.735,0.0503,0.947,0.124,96.838,160267,0.339,"D"
0,"Big Drip","6,010,373","Ufo361, Future",1700759,"['german cloud rap', 'german hip hop']","2020-04-24",48,0.791,0.535,-6.753,0.311,0.0448,0.129,158.922,173785,0.443,"C"
0,"Hands","5,934,464","Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']","2020-01-17",58,0.739,0.627,-8.608,0.171,0.0459,0.159,74.962,199981,0.542,"C"
0,"Dans l'espace (feat. Heuss l'Enfoiré)","5,678,754","Gambi",951798,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","2020-01-17",59,0.916,0.57,-6.278,0.18,0.0286,0.0851,110.05,169702,0.7,"C#/Db"
0,"Blanche","5,656,775","Maes, Booba",1603670,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","2020-01-16",65,0.776,0.713,-6.121,0.143,0.525,0.306,127.987,193453,0.551,"E"
0,"Vulnerable","7,531,094","Selena Gomez",28931149,"['dance pop', 'pop', 'post-teen pop']","2020-01-10",55,0.695,0.573,-8.882,0.167,0.132,0.156,100.031,192172,0.38,"A#/Bb"
0,"Dance Again","7,394,604","Selena Gomez",28931149,"['dance pop', 'pop', 'post-teen pop']","2020-01-10",56,0.784,0.552,-7.261,0.0871,0.0447,0.192,111.984,170498,0.465,"C#/Db"
0,"Ring","6,693,229","Selena Gomez",28931149,"['dance pop', 'pop', 'post-teen pop']","2020-01-10",55,0.873,0.51,-5.35,0.0661,0.565,0.0738,110.953,148776,0.871,"D#/Eb"
0,"Crowded Room (feat. 6LACK)","6,483,001","Selena Gomez",28931149,"['dance pop', 'pop', 'post-teen pop']","2020-01-10",55,0.724,0.415,-8.408,0.0518,0.764,0.103,89.999,186459,0.328,"G"
0,"People You Know","6,255,954","Selena Gomez",28931149,"['dance pop', 'pop', 'post-teen pop']","2020-01-10",54,0.695,0.62,-8.082,0.0521,0.0881,0.111,150.032,194900,0.62,"G#/Ab"
0,"Up All Night","5,834,918","Khalid",14190858,"['pop']","2019-11-14",69,0.665,0.712,-7.536,0.0527,0.00103,0.102,93.992,157220,0.669,"C#/Db"
0,"Nice To Meet Ya","5,730,427","Niall Horan",7564659,"['dance pop', 'pop', 'post-teen pop']","2019-10-04",68,0.591,0.841,-4.351,0.0304,0.0119,0.395,109.034,158805,0.392,"E"
0,"Into the Unknown","5,705,999","Idina Menzel, AURORA",1251372,"[]","2019-11-15",74,0.323,0.405,-8.533,0.0413,0.849,0.138,145.104,194848,0.274,"A#/Bb"
0,"Let Me Get Me","5,356,671","Selena Gomez",28931149,"['dance pop', 'pop', 'post-teen pop']","2020-01-10",51,0.826,0.571,-9.263,0.0426,0.249,0.215,121.06,189145,0.475,"D"
0,"A Sweeter Place (feat. Kid Cudi)","5,291,134","Selena Gomez",28931149,"['dance pop', 'pop', 'post-teen pop']","2020-01-10",52,0.583,0.777,-6.991,0.185,0.109,0.108,190.054,263306,0.31,"A#/Bb"
